Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m)
46970,44.9999120733,-73.9999739772,1
46980,44.9999120926,-73.999973847,1
46990,44.999912112,-73.9999737168,1
47000,44.9999121315,-73.9999735867,1
47010,44.9999121511,-73.9999734566,1
47020,44.9999121708,-73.9999733265,1
47030,44.9999121906,-73.9999731964,1
47040,44.9999122105,-73.9999730664,1
47050,44.9999122305,-73.9999729364,1
47060,44.9999122506,-73.9999728064,1
47070,44.9999122708,-73.9999726765,1
47080,44.9999122911,-73.9999725466,1
47090,44.9999123114,-73.9999724167,1
47100,44.9999123319,-73.9999722869,1
47110,44.9999123525,-73.9999721571,1
47120,44.9999123731,-73.9999720273,1
47130,44.9999123939,-73.9999718975,1
47140,44.9999124148,-73.9999717678,1
47150,44.9999124357,-73.9999716381,1
47160,44.9999124568,-73.9999715084,1
47170,44.9999124779,-73.9999713788,1
47180,44.9999124991,-73.9999712492,1
47190,44.9999125205,-73.9999711196,1
47200,44.9999125419,-73.9999709901,1
47210,44.9999125634,-73.9999708606,1
47220,44.9999125851,-73.9999707311,1
47230,44.9999126068,-73.9999706017,1
47240,44.9999126286,-73.9999704723,1
47250,44.9999126505,-73.9999703429,1
47260,44.9999126725,-73.9999702135,1
47270,44.9999126946,-73.9999700842,1
47280,44.9999127168,-73.9999699549,1
47290,44.9999127391,-73.9999698257,1
47300,44.9999127615,-73.9999696965,1
47310,44.999912784,-73.9999695673,1
47320,44.9999128066,-73.9999694382,1
47330,44.9999128293,-73.999969309,1
47340,44.999912852,-73.99996918,1
47350,44.9999128749,-73.9999690509,1
47360,44.9999128979,-73.9999689219,1
47370,44.9999129209,-73.9999687929,1
47380,44.9999129441,-73.999968664,1
47390,44.9999129673,-73.9999685351,1
47400,44.9999129907,-73.9999684062,1
47410,44.9999130141,-73.9999682774,1
47420,44.9999130377,-73.9999681486,1
47430,44.9999130613,-73.9999680198,1
47440,44.999913085,-73.999967891,1
47450,44.9999131089,-73.9999677623,1
47460,44.9999131328,-73.9999676337,1
47470,44.9999131568,-73.9999675051,1
47480,44.9999131809,-73.9999673765,1
47490,44.9999132051,-73.9999672479,1
47500,44.9999132294,-73.9999671194,1
47510,44.9999132538,-73.9999669909,1
47520,44.9999132783,-73.9999668624,1
47530,44.9999133029,-73.999966734,1
47540,44.9999133276,-73.9999666057,1
47550,44.9999133523,-73.9999664773,1
47560,44.9999133772,-73.999966349,1
47570,44.9999134022,-73.9999662207,1
47580,44.9999134272,-73.9999660925,1
47590,44.9999134524,-73.9999659643,1
47600,44.9999134776,-73.9999658362,1
47610,44.999913503,-73.999965708,1
47620,44.9999135284,-73.99996558,1
47630,44.999913554,-73.9999654519,1
47640,44.9999135796,-73.9999653239,1
47650,44.9999136053,-73.999965196,1
47660,44.9999136311,-73.999965068,1
47670,44.999913657,-73.9999649401,1
47680,44.999913683,-73.9999648123,1
47690,44.9999137092,-73.9999646845,1
47700,44.9999137354,-73.9999645567,1
47710,44.9999137616,-73.999964429,1
47720,44.999913788,-73.9999643013,1
47730,44.9999138145,-73.9999641736,1
47740,44.9999138411,-73.999964046,1
47750,44.9999138678,-73.9999639184,1
47760,44.9999138945,-73.9999637909,1
47770,44.9999139214,-73.9999636634,1
47780,44.9999139483,-73.9999635359,1
47790,44.9999139754,-73.9999634085,1
47800,44.9999140025,-73.9999632811,1
47810,44.9999140298,-73.9999631538,1
47820,44.9999140571,-73.9999630265,1
47830,44.9999140845,-73.9999628992,1
47840,44.999914112,-73.999962772,1
47850,44.9999141397,-73.9999626448,1
47860,44.9999141674,-73.9999625177,1
47870,44.9999141952,-73.9999623906,1
47880,44.9999142231,-73.9999622636,1
47890,44.999914251,-73.9999621365,1
47900,44.9999142791,-73.9999620096,1
47910,44.9999143073,-73.9999618826,1
47920,44.9999143356,-73.9999617558,1
47930,44.9999143639,-73.9999616289,1
47940,44.9999143924,-73.9999615021,1
47950,44.999914421,-73.9999613753,1
47960,44.9999144496,-73.9999612486,1
47970,44.9999144784,-73.999961122,1
47980,44.9999145072,-73.9999609953,1
47990,44.9999145361,-73.9999608687,1
48000,44.9999145651,-73.9999607422,1
48010,44.9999145943,-73.9999606157,1
48020,44.9999146235,-73.9999604892,1
48030,44.9999146528,-73.9999603628,1
48040,44.9999146822,-73.9999602364,1
48050,44.9999147117,-73.9999601101,1
48060,44.9999147412,-73.9999599838,1
48070,44.9999147709,-73.9999598576,1
48080,44.9999148007,-73.9999597314,1
48090,44.9999148306,-73.9999596052,1
48100,44.9999148605,-73.9999594791,1
48110,44.9999148906,-73.999959353,1
48120,44.9999149207,-73.999959227,1
48130,44.9999149509,-73.999959101,1
48140,44.9999149813,-73.9999589751,1
48150,44.9999150117,-73.9999588492,1
48160,44.9999150422,-73.9999587234,1
48170,44.9999150728,-73.9999585976,1
48180,44.9999151035,-73.9999584718,1
48190,44.9999151343,-73.9999583461,1
48200,44.9999151652,-73.9999582205,1
48210,44.9999151962,-73.9999580948,1
48220,44.9999152273,-73.9999579693,1
48230,44.9999152585,-73.9999578438,1
48240,44.9999152897,-73.9999577183,1
48250,44.9999153211,-73.9999575929,1
48260,44.9999153525,-73.9999574675,1
48270,44.9999153841,-73.9999573421,1
48280,44.9999154157,-73.9999572168,1
48290,44.9999154474,-73.9999570916,1
48300,44.9999154792,-73.9999569664,1
48310,44.9999155112,-73.9999568413,1
48320,44.9999155432,-73.9999567162,1
48330,44.9999155753,-73.9999565911,1
48340,44.9999156074,-73.9999564661,1
48350,44.9999156397,-73.9999563411,1
48360,44.9999156721,-73.9999562162,1
48370,44.9999157046,-73.9999560914,1
48380,44.9999157371,-73.9999559666,1
48390,44.9999157698,-73.9999558418,1
48400,44.9999158025,-73.9999557171,1
48410,44.9999158354,-73.9999555924,1
48420,44.9999158683,-73.9999554678,1
48430,44.9999159013,-73.9999553432,1
48440,44.9999159344,-73.9999552187,1
48450,44.9999159676,-73.9999550942,1
48460,44.9999160009,-73.9999549698,1
48470,44.9999160343,-73.9999548454,1
48480,44.9999160678,-73.9999547211,1
48490,44.9999161014,-73.9999545968,1
48500,44.999916135,-73.9999544726,1
48510,44.9999161688,-73.9999543484,1
48520,44.9999162027,-73.9999542243,1
48530,44.9999162366,-73.9999541002,1
48540,44.9999162706,-73.9999539762,1
48550,44.9999163048,-73.9999538522,1
48560,44.999916339,-73.9999537283,1
48570,44.9999163733,-73.9999536044,1
48580,44.9999164077,-73.9999534806,1
48590,44.9999164422,-73.9999533568,1
48600,44.9999164768,-73.9999532331,1
48610,44.9999165114,-73.9999531094,1
48620,44.9999165462,-73.9999529858,1
48630,44.9999165811,-73.9999528622,1
48640,44.999916616,-73.9999527387,1
48650,44.9999166511,-73.9999526153,1
48660,44.9999166862,-73.9999524919,1
48670,44.9999167214,-73.9999523685,1
48680,44.9999167567,-73.9999522452,1
48690,44.9999167921,-73.9999521219,1
48700,44.9999168276,-73.9999519987,1
48710,44.9999168632,-73.9999518756,1
48720,44.9999168989,-73.9999517525,1
48730,44.9999169347,-73.9999516295,1
48740,44.9999169705,-73.9999515065,1
48750,44.9999170065,-73.9999513835,1
48760,44.9999170425,-73.9999512606,1
48770,44.9999170787,-73.9999511378,1
48780,44.9999171149,-73.999951015,1
48790,44.9999171512,-73.9999508923,1
48800,44.9999171876,-73.9999507696,1
48810,44.9999172241,-73.999950647,1
48820,44.9999172607,-73.9999505245,1
48830,44.9999172974,-73.999950402,1
48840,44.9999173342,-73.9999502795,1
48850,44.999917371,-73.9999501571,1
48860,44.999917408,-73.9999500348,1
48870,44.999917445,-73.9999499125,1
48880,44.9999174822,-73.9999497902,1
48890,44.9999175194,-73.9999496681,1
48900,44.9999175567,-73.9999495459,1
48910,44.9999175941,-73.9999494239,1
48920,44.9999176316,-73.9999493019,1
48930,44.9999176692,-73.9999491799,1
48940,44.9999177069,-73.999949058,1
48950,44.9999177446,-73.9999489362,1
48960,44.9999177825,-73.9999488144,1
48970,44.9999178204,-73.9999486926,1
48980,44.9999178585,-73.999948571,1
48990,44.9999178966,-73.9999484493,1
49000,44.9999179348,-73.9999483278,1
49010,44.9999179731,-73.9999482063,1
49020,44.9999180115,-73.9999480848,1
49030,44.99991805,-73.9999479634,1
49040,44.9999180886,-73.9999478421,1
49050,44.9999181273,-73.9999477208,1
49060,44.999918166,-73.9999475996,1
49070,44.9999182049,-73.9999474784,1
49080,44.9999182438,-73.9999473573,1
49090,44.9999182828,-73.9999472363,1
49100,44.9999183219,-73.9999471153,1
49110,44.9999183611,-73.9999469944,1
49120,44.9999184004,-73.9999468735,1
49130,44.9999184398,-73.9999467527,1
49140,44.9999184793,-73.9999466319,1
49150,44.9999185188,-73.9999465112,1
49160,44.9999185585,-73.9999463906,1
49170,44.9999185982,-73.99994627,1
49180,44.9999186381,-73.9999461495,1
49190,44.999918678,-73.999946029,1
49200,44.999918718,-73.9999459086,1
49210,44.9999187581,-73.9999457882,1
49220,44.9999187983,-73.999945668,1
49230,44.9999188386,-73.9999455477,1
49240,44.9999188789,-73.9999454276,1
49250,44.9999189194,-73.9999453075,1
49260,44.9999189599,-73.9999451874,1
49270,44.9999190006,-73.9999450674,1
49280,44.9999190413,-73.9999449475,1
49290,44.9999190821,-73.9999448276,1
49300,44.999919123,-73.9999447078,1
49310,44.999919164,-73.9999445881,1
49320,44.9999192051,-73.9999444684,1
49330,44.9999192462,-73.9999443488,1
49340,44.9999192875,-73.9999442292,1
49350,44.9999193288,-73.9999441097,1
49360,44.9999193702,-73.9999439903,1
49370,44.9999194118,-73.9999438709,1
49380,44.9999194534,-73.9999437516,1
49390,44.9999194951,-73.9999436323,1
49400,44.9999195368,-73.9999435131,1
49410,44.9999195787,-73.999943394,1
49420,44.9999196207,-73.9999432749,1
49430,44.9999196627,-73.9999431559,1
49440,44.9999197049,-73.999943037,1
49450,44.9999197471,-73.9999429181,1
49460,44.9999197894,-73.9999427993,1
49470,44.9999198318,-73.9999426805,1
49480,44.9999198743,-73.9999425618,1
49490,44.9999199169,-73.9999424432,1
49500,44.9999199595,-73.9999423246,1
49510,44.9999200023,-73.9999422061,1
49520,44.9999200451,-73.9999420877,1
49530,44.999920088,-73.9999419693,1
49540,44.9999201311,-73.999941851,1
49550,44.9999201742,-73.9999417327,1
49560,44.9999202173,-73.9999416145,1
49570,44.9999202606,-73.9999414964,1
49580,44.999920304,-73.9999413783,1
49590,44.9999203474,-73.9999412604,1
49600,44.999920391,-73.9999411424,1
49610,44.9999204346,-73.9999410246,1
49620,44.9999204783,-73.9999409068,1
49630,44.9999205221,-73.999940789,1
49640,44.999920566,-73.9999406714,1
49650,44.99992061,-73.9999405537,1
49660,44.999920654,-73.9999404362,1
49670,44.9999206982,-73.9999403187,1
49680,44.9999207424,-73.9999402013,1
49690,44.9999207868,-73.999940084,1
49700,44.9999208312,-73.9999399667,1
49710,44.9999208757,-73.9999398495,1
49720,44.9999209202,-73.9999397323,1
49730,44.9999209649,-73.9999396153,1
49740,44.9999210097,-73.9999394982,1
49750,44.9999210545,-73.9999393813,1
49760,44.9999210994,-73.9999392644,1
49770,44.9999211445,-73.9999391476,1
49780,44.9999211896,-73.9999390308,1
49790,44.9999212348,-73.9999389142,1
49800,44.99992128,-73.9999387975,1
49810,44.9999213254,-73.999938681,1
49820,44.9999213708,-73.9999385645,1
49830,44.9999214164,-73.9999384481,1
49840,44.999921462,-73.9999383318,1
49850,44.9999215077,-73.9999382155,1
49860,44.9999215535,-73.9999380993,1
49870,44.9999215994,-73.9999379831,1
49880,44.9999216453,-73.9999378671,1
49890,44.9999216914,-73.9999377511,1
49900,44.9999217375,-73.9999376351,1
49910,44.9999217838,-73.9999375192,1
49920,44.9999218301,-73.9999374034,1
49930,44.9999218765,-73.9999372877,1
49940,44.9999219229,-73.999937172,1
49950,44.9999219695,-73.9999370565,1
49960,44.9999220162,-73.9999369409,1
49970,44.9999220629,-73.9999368255,1
49980,44.9999221097,-73.9999367101,1
49990,44.9999221566,-73.9999365948,1
50000,44.9999222036,-73.9999364795,1
50010,44.9999222507,-73.9999363643,1
50020,44.9999222979,-73.9999362492,1
50030,44.9999223451,-73.9999361342,1
50040,44.9999223924,-73.9999360192,1
50050,44.9999224399,-73.9999359043,1
50060,44.9999224874,-73.9999357895,1
50070,44.999922535,-73.9999356747,1
50080,44.9999225826,-73.99993556,1
50090,44.9999226304,-73.9999354454,1
50100,44.9999226782,-73.9999353309,1
50110,44.9999227262,-73.9999352164,1
50120,44.9999227742,-73.999935102,1
50130,44.9999228223,-73.9999349877,1
50140,44.9999228705,-73.9999348734,1
50150,44.9999229187,-73.9999347592,1
50160,44.9999229671,-73.9999346451,1
50170,44.9999230155,-73.9999345311,1
50180,44.999923064,-73.9999344171,1
50190,44.9999231126,-73.9999343032,1
50200,44.9999231613,-73.9999341893,1
50210,44.9999232101,-73.9999340756,1
50220,44.999923259,-73.9999339619,1
50230,44.9999233079,-73.9999338483,1
50240,44.9999233569,-73.9999337347,1
50250,44.999923406,-73.9999336213,1
50260,44.9999234552,-73.9999335079,1
50270,44.9999235045,-73.9999333946,1
50280,44.9999235539,-73.9999332813,1
50290,44.9999236033,-73.9999331681,1
50300,44.9999236528,-73.999933055,1
50310,44.9999237025,-73.999932942,1
50320,44.9999237522,-73.999932829,1
50330,44.9999238019,-73.9999327162,1
50340,44.9999238518,-73.9999326033,1
50350,44.9999239017,-73.9999324906,1
50360,44.9999239518,-73.9999323779,1
50370,44.9999240019,-73.9999322654,1
50380,44.9999240521,-73.9999321528,1
50390,44.9999241024,-73.9999320404,1
50400,44.9999241527,-73.999931928,1
50410,44.9999242032,-73.9999318158,1
50420,44.9999242537,-73.9999317035,1
50430,44.9999243043,-73.9999315914,1
50440,44.999924355,-73.9999314793,1
50450,44.9999244058,-73.9999313673,1
50460,44.9999244567,-73.9999312554,1
50470,44.9999245076,-73.9999311436,1
50480,44.9999245586,-73.9999310318,1
50490,44.9999246097,-73.9999309201,1
50500,44.9999246609,-73.9999308085,1
50510,44.9999247122,-73.999930697,1
50520,44.9999247636,-73.9999305855,1
50530,44.999924815,-73.9999304742,1
50540,44.9999248665,-73.9999303628,1
50550,44.9999249181,-73.9999302516,1
50560,44.9999249698,-73.9999301405,1
50570,44.9999250216,-73.9999300294,1
50580,44.9999250735,-73.9999299184,1
50590,44.9999251254,-73.9999298075,1
50600,44.9999251774,-73.9999296966,1
50610,44.9999252295,-73.9999295858,1
50620,44.9999252817,-73.9999294751,1
50630,44.999925334,-73.9999293645,1
50640,44.9999253863,-73.999929254,1
50650,44.9999254387,-73.9999291435,1
50660,44.9999254912,-73.9999290331,1
50670,44.9999255438,-73.9999289228,1
50680,44.9999255965,-73.9999288126,1
50690,44.9999256493,-73.9999287025,1
50700,44.9999257021,-73.9999285924,1
50710,44.999925755,-73.9999284824,1
50720,44.999925808,-73.9999283725,1
50730,44.9999258611,-73.9999282626,1
50740,44.9999259142,-73.9999281529,1
50750,44.9999259675,-73.9999280432,1
50760,44.9999260208,-73.9999279336,1
50770,44.9999260742,-73.9999278241,1
50780,44.9999261277,-73.9999277146,1
50790,44.9999261813,-73.9999276053,1
50800,44.9999262349,-73.999927496,1
50810,44.9999262886,-73.9999273868,1
50820,44.9999263424,-73.9999272777,1
50830,44.9999263963,-73.9999271686,1
50840,44.9999264503,-73.9999270597,1
50850,44.9999265044,-73.9999269508,1
50860,44.9999265585,-73.999926842,1
50870,44.9999266127,-73.9999267332,1
50880,44.999926667,-73.9999266246,1
50890,44.9999267214,-73.999926516,1
50900,44.9999267758,-73.9999264076,1
50910,44.9999268304,-73.9999262992,1
50920,44.999926885,-73.9999261908,1
50930,44.9999269397,-73.9999260826,1
50940,44.9999269944,-73.9999259744,1
50950,44.9999270493,-73.9999258664,1
50960,44.9999271042,-73.9999257584,1
50970,44.9999271592,-73.9999256504,1
50980,44.9999272143,-73.9999255426,1
50990,44.9999272695,-73.9999254349,1
51000,44.9999273248,-73.9999253272,1
51010,44.9999273801,-73.9999252196,1
51020,44.9999274355,-73.9999251121,1
51030,44.999927491,-73.9999250047,1
51040,44.9999275466,-73.9999248973,1
51050,44.9999276022,-73.9999247901,1
51060,44.999927658,-73.9999246829,1
51070,44.9999277138,-73.9999245758,1
51080,44.9999277697,-73.9999244688,1
51090,44.9999278256,-73.9999243619,1
51100,44.9999278817,-73.999924255,1
51110,44.9999279378,-73.9999241483,1
51120,44.999927994,-73.9999240416,1
51130,44.9999280503,-73.999923935,1
51140,44.9999281067,-73.9999238285,1
51150,44.9999281631,-73.999923722,1
51160,44.9999282196,-73.9999236157,1
51170,44.9999282762,-73.9999235094,1
51180,44.9999283329,-73.9999234032,1
51190,44.9999283897,-73.9999232972,1
51200,44.9999284465,-73.9999231911,1
51210,44.9999285034,-73.9999230852,1
51220,44.9999285604,-73.9999229794,1
51230,44.9999286175,-73.9999228736,1
51240,44.9999286746,-73.9999227679,1
51250,44.9999287319,-73.9999226624,1
51260,44.9999287892,-73.9999225569,1
51270,44.9999288465,-73.9999224514,1
51280,44.999928904,-73.9999223461,1
51290,44.9999289615,-73.9999222409,1
51300,44.9999290192,-73.9999221357,1
51310,44.9999290769,-73.9999220306,1
51320,44.9999291346,-73.9999219256,1
51330,44.9999291925,-73.9999218207,1
51340,44.9999292504,-73.9999217159,1
51350,44.9999293084,-73.9999216112,1
51360,44.9999293665,-73.9999215065,1
51370,44.9999294247,-73.999921402,1
51380,44.9999294829,-73.9999212975,1
51390,44.9999295412,-73.9999211931,1
51400,44.9999295996,-73.9999210888,1
51410,44.9999296581,-73.9999209846,1
51420,44.9999297166,-73.9999208804,1
51430,44.9999297753,-73.9999207764,1
51440,44.999929834,-73.9999206724,1
51450,44.9999298927,-73.9999205686,1
51460,44.9999299516,-73.9999204648,1
51470,44.9999300105,-73.9999203611,1
51480,44.9999300695,-73.9999202575,1
51490,44.9999301286,-73.999920154,1
51500,44.9999301878,-73.9999200505,1
51510,44.999930247,-73.9999199472,1
51520,44.9999303063,-73.9999198439,1
51530,44.9999303657,-73.9999197408,1
51540,44.9999304252,-73.9999196377,1
51550,44.9999304848,-73.9999195347,1
51560,44.9999305444,-73.9999194318,1
51570,44.9999306041,-73.999919329,1
51580,44.9999306638,-73.9999192262,1
51590,44.9999307237,-73.9999191236,1
51600,44.9999307836,-73.999919021,1
51610,44.9999308436,-73.9999189186,1
51620,44.9999309037,-73.9999188162,1
51630,44.9999309638,-73.9999187139,1
51640,44.9999310241,-73.9999186117,1
51650,44.9999310844,-73.9999185096,1
51660,44.9999311448,-73.9999184076,1
51670,44.9999312052,-73.9999183057,1
51680,44.9999312657,-73.9999182038,1
51690,44.9999313264,-73.9999181021,1
51700,44.999931387,-73.9999180004,1
51710,44.9999314478,-73.9999178989,1
51720,44.9999315086,-73.9999177974,1
51730,44.9999315695,-73.999917696,1
51740,44.9999316305,-73.9999175947,1
51750,44.9999316916,-73.9999174935,1
51760,44.9999317527,-73.9999173924,1
51770,44.9999318139,-73.9999172913,1
51780,44.9999318752,-73.9999171904,1
51790,44.9999319365,-73.9999170896,1
51800,44.999931998,-73.9999169888,1
51810,44.9999320595,-73.9999168882,1
51820,44.9999321211,-73.9999167876,1
51830,44.9999321827,-73.9999166871,1
51840,44.9999322444,-73.9999165867,1
51850,44.9999323062,-73.9999164864,1
51860,44.9999323681,-73.9999163862,1
51870,44.9999324301,-73.9999162861,1
51880,44.9999324921,-73.9999161861,1
51890,44.9999325542,-73.9999160861,1
51900,44.9999326164,-73.9999159863,1
51910,44.9999326786,-73.9999158866,1
51920,44.9999327409,-73.9999157869,1
51930,44.9999328033,-73.9999156873,1
51940,44.9999328658,-73.9999155879,1
51950,44.9999329284,-73.9999154885,1
51960,44.999932991,-73.9999153892,1
51970,44.9999330537,-73.99991529,1
51980,44.9999331164,-73.9999151909,1
51990,44.9999331793,-73.9999150919,1
52000,44.9999332422,-73.999914993,1
52010,44.9999333051,-73.9999148942,1
52020,44.9999333682,-73.9999147955,1
52030,44.9999334313,-73.9999146968,1
52040,44.9999334945,-73.9999145983,1
52050,44.9999335578,-73.9999144998,1
52060,44.9999336212,-73.9999144015,1
52070,44.9999336846,-73.9999143032,1
52080,44.9999337481,-73.9999142051,1
52090,44.9999338116,-73.999914107,1
52100,44.9999338753,-73.999914009,1
52110,44.999933939,-73.9999139111,1
52120,44.9999340028,-73.9999138134,1
52130,44.9999340666,-73.9999137157,1
52140,44.9999341306,-73.9999136181,1
52150,44.9999341946,-73.9999135206,1
52160,44.9999342586,-73.9999134232,1
52170,44.9999343228,-73.9999133258,1
52180,44.999934387,-73.9999132286,1
52190,44.9999344513,-73.9999131315,1
52200,44.9999345156,-73.9999130345,1
52210,44.9999345801,-73.9999129375,1
52220,44.9999346446,-73.9999128407,1
52230,44.9999347091,-73.999912744,1
52240,44.9999347738,-73.9999126473,1
52250,44.9999348385,-73.9999125508,1
52260,44.9999349033,-73.9999124543,1
52270,44.9999349682,-73.999912358,1
52280,44.9999350331,-73.9999122617,1
52290,44.9999350981,-73.9999121655,1
52300,44.9999351632,-73.9999120695,1
52310,44.9999352283,-73.9999119735,1
52320,44.9999352935,-73.9999118776,1
52330,44.9999353588,-73.9999117818,1
52340,44.9999354242,-73.9999116862,1
52350,44.9999354896,-73.9999115906,1
52360,44.9999355551,-73.9999114951,1
52370,44.9999356207,-73.9999113997,1
52380,44.9999356863,-73.9999113044,1
52390,44.999935752,-73.9999112092,1
52400,44.9999358178,-73.9999111141,1
52410,44.9999358837,-73.9999110191,1
52420,44.9999359496,-73.9999109242,1
52430,44.9999360156,-73.9999108294,1
52440,44.9999360817,-73.9999107347,1
52450,44.9999361478,-73.9999106401,1
52460,44.999936214,-73.9999105455,1
52470,44.9999362803,-73.9999104511,1
52480,44.9999363466,-73.9999103568,1
52490,44.999936413,-73.9999102626,1
52500,44.9999364795,-73.9999101685,1
52510,44.9999365461,-73.9999100744,1
52520,44.9999366127,-73.9999099805,1
52530,44.9999366794,-73.9999098867,1
52540,44.9999367461,-73.999909793,1
52550,44.999936813,-73.9999096993,1
52560,44.9999368799,-73.9999096058,1
52570,44.9999369468,-73.9999095124,1
52580,44.9999370139,-73.9999094191,1
52590,44.999937081,-73.9999093258,1
52600,44.9999371482,-73.9999092327,1
52610,44.9999372154,-73.9999091397,1
52620,44.9999372827,-73.9999090467,1
52630,44.9999373501,-73.9999089539,1
52640,44.9999374176,-73.9999088612,1
52650,44.9999374851,-73.9999087685,1
52660,44.9999375527,-73.999908676,1
52670,44.9999376203,-73.9999085836,1
52680,44.9999376881,-73.9999084912,1
52690,44.9999377559,-73.999908399,1
52700,44.9999378237,-73.9999083069,1
52710,44.9999378917,-73.9999082149,1
52720,44.9999379597,-73.9999081229,1
52730,44.9999380277,-73.9999080311,1
52740,44.9999380959,-73.9999079394,1
52750,44.9999381641,-73.9999078477,1
52760,44.9999382323,-73.9999077562,1
52770,44.9999383007,-73.9999076648,1
52780,44.9999383691,-73.9999075735,1
52790,44.9999384375,-73.9999074822,1
52800,44.9999385061,-73.9999073911,1
52810,44.9999385747,-73.9999073001,1
52820,44.9999386434,-73.9999072092,1
52830,44.9999387121,-73.9999071184,1
52840,44.9999387809,-73.9999070277,1
52850,44.9999388498,-73.999906937,1
52860,44.9999389187,-73.9999068465,1
52870,44.9999389878,-73.9999067561,1
52880,44.9999390568,-73.9999066658,1
52890,44.999939126,-73.9999065756,1
52900,44.9999391952,-73.9999064855,1
52910,44.9999392645,-73.9999063955,1
52920,44.9999393338,-73.9999063056,1
52930,44.9999394032,-73.9999062158,1
52940,44.9999394727,-73.9999061261,1
52950,44.9999395423,-73.9999060366,1
52960,44.9999396119,-73.9999059471,1
52970,44.9999396815,-73.9999058577,1
52980,44.9999397513,-73.9999057684,1
52990,44.9999398211,-73.9999056792,1
53000,44.999939891,-73.9999055902,1
53010,44.9999399609,-73.9999055012,1
53020,44.9999400309,-73.9999054123,1
53030,44.999940101,-73.9999053236,1
53040,44.9999401711,-73.9999052349,1
53050,44.9999402413,-73.9999051464,1
53060,44.9999403116,-73.9999050579,1
53070,44.9999403819,-73.9999049696,1
53080,44.9999404523,-73.9999048813,1
53090,44.9999405228,-73.9999047932,1
53100,44.9999405933,-73.9999047052,1
53110,44.9999406639,-73.9999046172,1
53120,44.9999407346,-73.9999045294,1
53130,44.9999408053,-73.9999044417,1
53140,44.9999408761,-73.9999043541,1
53150,44.999940947,-73.9999042666,1
53160,44.9999410179,-73.9999041792,1
53170,44.9999410889,-73.9999040919,1
53180,44.9999411599,-73.9999040047,1
53190,44.999941231,-73.9999039176,1
53200,44.9999413022,-73.9999038306,1
53210,44.9999413735,-73.9999037437,1
53220,44.9999414448,-73.999903657,1
53230,44.9999415162,-73.9999035703,1
53240,44.9999415876,-73.9999034837,1
53250,44.9999416591,-73.9999033973,1
53260,44.9999417307,-73.9999033109,1
53270,44.9999418023,-73.9999032247,1
53280,44.999941874,-73.9999031386,1
53290,44.9999419457,-73.9999030525,1
53300,44.9999420175,-73.9999029666,1
53310,44.9999420894,-73.9999028808,1
53320,44.9999421614,-73.9999027951,1
53330,44.9999422334,-73.9999027095,1
53340,44.9999423055,-73.999902624,1
53350,44.9999423776,-73.9999025386,1
53360,44.9999424498,-73.9999024533,1
53370,44.9999425221,-73.9999023681,1
53380,44.9999425944,-73.9999022831,1
53390,44.9999426668,-73.9999021981,1
53400,44.9999427392,-73.9999021133,1
53410,44.9999428117,-73.9999020285,1
53420,44.9999428843,-73.9999019439,1
53430,44.999942957,-73.9999018593,1
53440,44.9999430297,-73.9999017749,1
53450,44.9999431024,-73.9999016906,1
53460,44.9999431753,-73.9999016064,1
53470,44.9999432481,-73.9999015223,1
53480,44.9999433211,-73.9999014383,1
53490,44.9999433941,-73.9999013544,1
53500,44.9999434672,-73.9999012706,1
53510,44.9999435403,-73.999901187,1
53520,44.9999436135,-73.9999011034,1
53530,44.9999436868,-73.9999010199,1
53540,44.9999437601,-73.9999009366,1
53550,44.9999438335,-73.9999008534,1
53560,44.9999439069,-73.9999007702,1
53570,44.9999439805,-73.9999006872,1
53580,44.999944054,-73.9999006043,1
53590,44.9999441277,-73.9999005215,1
53600,44.9999442013,-73.9999004388,1
53610,44.9999442751,-73.9999003562,1
53620,44.9999443489,-73.9999002738,1
53630,44.9999444228,-73.9999001914,1
53640,44.9999444967,-73.9999001092,1
53650,44.9999445707,-73.999900027,1
53660,44.9999446448,-73.999899945,1
53670,44.9999447189,-73.9998998631,1
53680,44.9999447931,-73.9998997812,1
53690,44.9999448673,-73.9998996995,1
53700,44.9999449416,-73.9998996179,1
53710,44.999945016,-73.9998995365,1
53720,44.9999450904,-73.9998994551,1
53730,44.9999451649,-73.9998993738,1
53740,44.9999452394,-73.9998992927,1
53750,44.999945314,-73.9998992116,1
53760,44.9999453887,-73.9998991307,1
53770,44.9999454634,-73.9998990499,1
53780,44.9999455382,-73.9998989692,1
53790,44.999945613,-73.9998988886,1
53800,44.9999456879,-73.9998988081,1
53810,44.9999457629,-73.9998987277,1
53820,44.9999458379,-73.9998986474,1
53830,44.999945913,-73.9998985673,1
53840,44.9999459881,-73.9998984872,1
53850,44.9999460633,-73.9998984073,1
53860,44.9999461386,-73.9998983275,1
53870,44.9999462139,-73.9998982478,1
53880,44.9999462893,-73.9998981682,1
53890,44.9999463647,-73.9998980887,1
53900,44.9999464402,-73.9998980093,1
53910,44.9999465158,-73.99989793,1
53920,44.9999465914,-73.9998978509,1
53930,44.999946667,-73.9998977718,1
53940,44.9999467428,-73.9998976929,1
53950,44.9999468186,-73.9998976141,1
53960,44.9999468944,-73.9998975354,1
53970,44.9999469703,-73.9998974568,1
53980,44.9999470463,-73.9998973783,1
53990,44.9999471223,-73.9998973,1
54000,44.9999471984,-73.9998972217,1
54010,44.9999472745,-73.9998971436,1
